
filename,"10.1021Jp3099768.Isotherm73"
adsorption,"1.14602"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.0234445","1","0.0249135","0.0249135"
2,"0.0520928","1","0.0581315","0.0581315"
3,"0.104177","1","0.120415","0.120415"
4,"0.12501","1","0.145329","0.145329"
5,"0.153668","1","0.174394","0.174394"
6,"0.174492","1","0.20346","0.20346"
7,"0.197909","1","0.24083","0.24083"
8,"0.244798","1","0.290657","0.290657"
9,"0.302086","1","0.361246","0.361246"
10,"0.34116","1","0.402768","0.402768"
11,"0.398448","1","0.473356","0.473356"
12,"0.445328","1","0.527336","0.527336"
13,"0.502634","1","0.589619","0.589619"
14,"0.546912","1","0.639446","0.639446"
15,"0.596384","1","0.70173","0.70173"
16,"0.640653","1","0.755709","0.755709"
17,"0.697941","1","0.826298","0.826298"
18,"0.742237","1","0.86782","0.86782"
19,"0.799534","1","0.934256","0.934256"
20,"0.841201","1","0.984083","0.984083"
21,"0.898525","1","1.03806","1.03806"
22,"0.937581","1","1.08789","1.08789"
23,"0.997506","1","1.14602","1.14602"
