
filename,"10.1021Jp3099768.Isotherm46"
adsorption,"1.71429"

line,"pressure","composition (CURLTUGMZLYLDI-UHFFFAOYSA-N)","adsorption (CURLTUGMZLYLDI-UHFFFAOYSA-N)","total_adsorption"
1,"0.023622","1","0.0612245","0.0612245"
2,"0.0498688","1","0.122449","0.122449"
3,"0.0761155","1","0.176871","0.176871"
4,"0.102362","1","0.244898","0.244898"
5,"0.146982","1","0.353741","0.353741"
6,"0.173228","1","0.401361","0.401361"
7,"0.2021","1","0.469388","0.469388"
8,"0.246719","1","0.564626","0.564626"
9,"0.270341","1","0.619048","0.619048"
10,"0.296588","1","0.666667","0.666667"
11,"0.401575","1","0.863946","0.863946"
12,"0.44357","1","0.952381","0.952381"
13,"0.501312","1","1.05442","1.05442"
14,"0.535433","1","1.12245","1.12245"
15,"0.60105","1","1.20408","1.20408"
16,"0.658793","1","1.31293","1.31293"
17,"0.700787","1","1.35374","1.35374"
18,"0.742782","1","1.39456","1.39456"
19,"0.795276","1","1.46939","1.46939"
20,"0.83727","1","1.51701","1.51701"
21,"0.900262","1","1.59864","1.59864"
22,"0.937008","1","1.63946","1.63946"
23,"1.00525","1","1.71429","1.71429"
